"statid","matchid","possessionhome","possessionaway","shotsontargethome","shotsontargetaway","shotsofftargethome","shotsofftargetaway","cornershome","cornersaway","foulshome","foulsaway"
2911,1054590,0,0,0,0,0,0,0,0,0,0
2912,1054626,0,0,0,0,0,0,0,0,0,0
2913,1054633,0,0,0,0,0,0,0,0,0,0
2914,1054650,0,0,0,0,0,0,0,0,0,0
2915,1054654,0,0,0,0,0,0,0,0,0,0
2916,1054664,0,0,0,0,0,0,0,0,0,0
2917,1054674,0,0,0,0,0,0,0,0,0,0
2918,1054678,0,0,0,0,0,0,0,0,0,0
2919,1054680,0,0,0,0,0,0,0,0,0,0
2920,1054692,0,0,0,0,0,0,0,0,0,0
2921,1055074,0,0,0,0,0,0,0,0,0,0
2922,1055081,0,0,0,0,0,0,0,0,0,0
2923,1055085,0,0,0,0,0,0,0,0,0,0
2924,1055090,0,0,0,0,0,0,0,0,0,0
2925,1055092,0,0,0,0,0,0,0,0,0,0
2926,1055104,0,0,0,0,0,0,0,0,0,0
2927,1055108,0,0,0,0,0,0,0,0,0,0
2928,1055120,0,0,0,0,0,0,0,0,0,0
2929,1055124,0,0,0,0,0,0,0,0,0,0
2930,1055158,0,0,0,0,0,0,0,0,0,0
2931,1055195,0,0,0,0,0,0,0,0,0,0
2932,1055217,0,0,0,0,0,0,0,0,0,0
2933,1055256,0,0,0,0,0,0,0,0,0,0
2934,1055277,0,0,0,0,0,0,0,0,0,0
2935,1055307,0,0,0,0,0,0,0,0,0,0
2936,1055334,0,0,0,0,0,0,0,0,0,0
2937,1055589,0,0,0,0,0,0,0,0,0,0
2938,1055601,0,0,0,0,0,0,0,0,0,0
2939,1055625,0,0,0,0,0,0,0,0,0,0
2940,1055637,0,0,0,0,0,0,0,0,0,0
2941,1055638,0,0,0,0,0,0,0,0,0,0
2942,1055669,0,0,0,0,0,0,0,0,0,0
2943,1055681,0,0,0,0,0,0,0,0,0,0
2944,1055703,0,0,0,0,0,0,0,0,0,0
2945,1055717,0,0,0,0,0,0,0,0,0,0
2946,1055730,0,0,0,0,0,0,0,0,0,0
2947,1055739,0,0,0,0,0,0,0,0,0,0
2948,1055791,0,0,0,0,0,0,0,0,0,0
2949,1055795,0,0,0,0,0,0,0,0,0,0
2950,1055829,0,0,0,0,0,0,0,0,0,0
2951,1055833,0,0,0,0,0,0,0,0,0,0
2952,1055848,0,0,0,0,0,0,0,0,0,0
2953,1055866,0,0,0,0,0,0,0,0,0,0
2954,1055889,0,0,0,0,0,0,0,0,0,0
2955,1055928,0,0,0,0,0,0,0,0,0,0
2956,1055944,0,0,0,0,0,0,0,0,0,0
2957,1055949,0,0,0,0,0,0,0,0,0,0
2958,1055979,0,0,0,0,0,0,0,0,0,0
2959,1056011,0,0,0,0,0,0,0,0,0,0
2960,1056027,0,0,0,0,0,0,0,0,0,0
2961,1056075,0,0,0,0,0,0,0,0,0,0
2962,1056080,0,0,0,0,0,0,0,0,0,0
2963,1056101,0,0,0,0,0,0,0,0,0,0
2964,1056105,0,0,0,0,0,0,0,0,0,0
2965,1056135,0,0,0,0,0,0,0,0,0,0
2966,1056138,0,0,0,0,0,0,0,0,0,0
2967,1057678,0,0,0,0,0,0,0,0,0,0
2968,1057711,0,0,0,0,0,0,0,0,0,0
2969,1057719,0,0,0,0,0,0,0,0,0,0
2970,1057748,0,0,0,0,0,0,0,0,0,0
2971,1057765,0,0,0,0,0,0,0,0,0,0
2972,1057766,0,0,0,0,0,0,0,0,0,0
2973,1057797,0,0,0,0,0,0,0,0,0,0
2974,1057814,0,0,0,0,0,0,0,0,0,0
2975,1057828,0,0,0,0,0,0,0,0,0,0
2976,1057834,0,0,0,0,0,0,0,0,0,0
2977,1057869,0,0,0,0,0,0,0,0,0,0
2978,1057885,0,0,0,0,0,0,0,0,0,0
2979,1057891,0,0,0,0,0,0,0,0,0,0
2980,1057911,0,0,0,0,0,0,0,0,0,0
2981,1057922,0,0,0,0,0,0,0,0,0,0
2982,1057928,0,0,0,0,0,0,0,0,0,0
2983,1057940,0,0,0,0,0,0,0,0,0,0
2984,1057949,0,0,0,0,0,0,0,0,0,0
2985,1057957,0,0,0,0,0,0,0,0,0,0
2986,1057978,0,0,0,0,0,0,0,0,0,0
2987,1057983,0,0,0,0,0,0,0,0,0,0
2988,1057991,0,0,0,0,0,0,0,0,0,0
2989,1057998,0,0,0,0,0,0,0,0,0,0
2990,1058000,0,0,0,0,0,0,0,0,0,0
2991,1058012,0,0,0,0,0,0,0,0,0,0
2992,1058051,0,0,0,0,0,0,0,0,0,0
2993,1058066,0,0,0,0,0,0,0,0,0,0
2994,1058073,0,0,0,0,0,0,0,0,0,0
2995,1058080,0,0,0,0,0,0,0,0,0,0
2996,1058091,0,0,0,0,0,0,0,0,0,0
2997,1058108,0,0,0,0,0,0,0,0,0,0
2998,1058117,0,0,0,0,0,0,0,0,0,0
2999,1058127,0,0,0,0,0,0,0,0,0,0
3000,1058133,0,0,0,0,0,0,0,0,0,0
3001,1058216,0,0,0,0,0,0,0,0,0,0
3002,1058218,0,0,0,0,0,0,0,0,0,0
3003,1058225,0,0,0,0,0,0,0,0,0,0
3004,1058229,0,0,0,0,0,0,0,0,0,0
3005,1058237,0,0,0,0,0,0,0,0,0,0
3006,1058254,0,0,0,0,0,0,0,0,0,0
3007,1058259,0,0,0,0,0,0,0,0,0,0
3008,1058271,0,0,0,0,0,0,0,0,0,0
3009,1058277,0,0,0,0,0,0,0,0,0,0
3010,1058290,0,0,0,0,0,0,0,0,0,0
3011,1058298,0,0,0,0,0,0,0,0,0,0
3012,1058318,0,0,0,0,0,0,0,0,0,0
3013,1058325,0,0,0,0,0,0,0,0,0,0
3014,1058517,0,0,0,0,0,0,0,0,0,0
3015,1059244,0,0,0,0,0,0,0,0,0,0
3016,1059255,0,0,0,0,0,0,0,0,0,0
3017,1059267,0,0,0,0,0,0,0,0,0,0
3018,1059274,0,0,0,0,0,0,0,0,0,0
3019,1059280,0,0,0,0,0,0,0,0,0,0
3020,1059281,0,0,0,0,0,0,0,0,0,0
3021,1059302,0,0,0,0,0,0,0,0,0,0
3022,1059340,0,0,0,0,0,0,0,0,0,0
3023,1059358,0,0,0,0,0,0,0,0,0,0
3024,1059383,0,0,0,0,0,0,0,0,0,0
3025,1059388,0,0,0,0,0,0,0,0,0,0
3026,1059419,0,0,0,0,0,0,0,0,0,0
3027,1059448,0,0,0,0,0,0,0,0,0,0
3028,1059458,0,0,0,0,0,0,0,0,0,0
3029,1059484,0,0,0,0,0,0,0,0,0,0
3030,1059497,0,0,0,0,0,0,0,0,0,0
3031,1059518,0,0,0,0,0,0,0,0,0,0
3032,1059520,0,0,0,0,0,0,0,0,0,0
3033,1059533,0,0,0,0,0,0,0,0,0,0
3034,1059536,0,0,0,0,0,0,0,0,0,0
3035,1059551,0,0,0,0,0,0,0,0,0,0
3036,1059599,0,0,0,0,0,0,0,0,0,0
3037,1059610,0,0,0,0,0,0,0,0,0,0
3038,1059638,0,0,0,0,0,0,0,0,0,0
3039,1059643,0,0,0,0,0,0,0,0,0,0
3040,1059650,0,0,0,0,0,0,0,0,0,0
3041,1059663,0,0,0,0,0,0,0,0,0,0
3042,1059674,0,0,0,0,0,0,0,0,0,0
3043,1059682,0,0,0,0,0,0,0,0,0,0
3044,1059689,0,0,0,0,0,0,0,0,0,0
3045,1059695,0,0,0,0,0,0,0,0,0,0
3046,1059712,0,0,0,0,0,0,0,0,0,0
3047,1059747,0,0,0,0,0,0,0,0,0,0
3048,1059772,0,0,0,0,0,0,0,0,0,0
3049,1059802,0,0,0,0,0,0,0,0,0,0
3050,1059810,0,0,0,0,0,0,0,0,0,0
3051,1059843,0,0,0,0,0,0,0,0,0,0
3052,1059856,0,0,0,0,0,0,0,0,0,0
3053,1059867,0,0,0,0,0,0,0,0,0,0
3054,1059914,0,0,0,0,0,0,0,0,0,0
3055,1059959,0,0,0,0,0,0,0,0,0,0
3056,1059974,0,0,0,0,0,0,0,0,0,0
3057,1059982,0,0,0,0,0,0,0,0,0,0
3058,1059993,0,0,0,0,0,0,0,0,0,0
3059,1060000,0,0,0,0,0,0,0,0,0,0
3060,1060030,0,0,0,0,0,0,0,0,0,0
3061,1060061,0,0,0,0,0,0,0,0,0,0
3062,1060114,0,0,0,0,0,0,0,0,0,0
3063,1060160,0,0,0,0,0,0,0,0,0,0
3064,1060162,0,0,0,0,0,0,0,0,0,0
3065,1060168,0,0,0,0,0,0,0,0,0,0
3066,1060194,0,0,0,0,0,0,0,0,0,0
3067,1060216,0,0,0,0,0,0,0,0,0,0
3068,1060232,0,0,0,0,0,0,0,0,0,0
3069,1060256,0,0,0,0,0,0,0,0,0,0
3070,1060259,0,0,0,0,0,0,0,0,0,0
3071,1060266,0,0,0,0,0,0,0,0,0,0
3072,1060294,0,0,0,0,0,0,0,0,0,0
3073,1060300,0,0,0,0,0,0,0,0,0,0
3074,1060306,0,0,0,0,0,0,0,0,0,0
3075,1060328,0,0,0,0,0,0,0,0,0,0
3076,1060334,0,0,0,0,0,0,0,0,0,0
3077,1060342,0,0,0,0,0,0,0,0,0,0
3078,1060651,0,0,0,0,0,0,0,0,0,0
3079,1060653,0,0,0,0,0,0,0,0,0,0
3080,1060668,0,0,0,0,0,0,0,0,0,0
3081,1060705,0,0,0,0,0,0,0,0,0,0
3082,1060710,0,0,0,0,0,0,0,0,0,0
3083,1060725,0,0,0,0,0,0,0,0,0,0
3084,1060731,0,0,0,0,0,0,0,0,0,0
3085,1060741,0,0,0,0,0,0,0,0,0,0
3086,1060755,0,0,0,0,0,0,0,0,0,0
3087,1060900,0,0,0,0,0,0,0,0,0,0
3088,1060920,0,0,0,0,0,0,0,0,0,0
3089,1060973,0,0,0,0,0,0,0,0,0,0
3090,1061784,0,0,0,0,0,0,0,0,0,0
3091,1061806,0,0,0,0,0,0,0,0,0,0
3092,1061811,0,0,0,0,0,0,0,0,0,0
3093,1061819,0,0,0,0,0,0,0,0,0,0
3094,1061860,0,0,0,0,0,0,0,0,0,0
3095,1061903,0,0,0,0,0,0,0,0,0,0
3096,1061907,0,0,0,0,0,0,0,0,0,0
3097,1061912,0,0,0,0,0,0,0,0,0,0
3098,1061959,0,0,0,0,0,0,0,0,0,0
3099,1061973,0,0,0,0,0,0,0,0,0,0
3100,1061989,0,0,0,0,0,0,0,0,0,0
3101,1062036,0,0,0,0,0,0,0,0,0,0
3102,1062037,0,0,0,0,0,0,0,0,0,0
3103,1062040,0,0,0,0,0,0,0,0,0,0
3104,1062062,0,0,0,0,0,0,0,0,0,0
3105,1062098,0,0,0,0,0,0,0,0,0,0
3106,1062106,0,0,0,0,0,0,0,0,0,0
3107,1062121,0,0,0,0,0,0,0,0,0,0
3108,1062159,0,0,0,0,0,0,0,0,0,0
3109,1062162,0,0,0,0,0,0,0,0,0,0
3110,1062172,0,0,0,0,0,0,0,0,0,0
3111,1062180,0,0,0,0,0,0,0,0,0,0
3112,1062183,0,0,0,0,0,0,0,0,0,0
3113,1062198,0,0,0,0,0,0,0,0,0,0
3114,1062217,0,0,0,0,0,0,0,0,0,0
3115,1062228,0,0,0,0,0,0,0,0,0,0
3116,1062245,0,0,0,0,0,0,0,0,0,0
3117,1062300,0,0,0,0,0,0,0,0,0,0
3118,1062336,0,0,0,0,0,0,0,0,0,0
3119,1062355,0,0,0,0,0,0,0,0,0,0
3120,1062376,0,0,0,0,0,0,0,0,0,0
3121,1062385,0,0,0,0,0,0,0,0,0,0
3122,1062395,0,0,0,0,0,0,0,0,0,0
3123,1062468,0,0,0,0,0,0,0,0,0,0
3124,1062473,0,0,0,0,0,0,0,0,0,0
3125,1062508,0,0,0,0,0,0,0,0,0,0
3126,1062526,0,0,0,0,0,0,0,0,0,0
3127,1062542,0,0,0,0,0,0,0,0,0,0
3128,1062566,0,0,0,0,0,0,0,0,0,0
3129,1062567,0,0,0,0,0,0,0,0,0,0
3130,1062570,0,0,0,0,0,0,0,0,0,0
3131,1062580,0,0,0,0,0,0,0,0,0,0
3132,1062585,0,0,0,0,0,0,0,0,0,0
3133,1062587,0,0,0,0,0,0,0,0,0,0
3134,1062599,0,0,0,0,0,0,0,0,0,0
3135,1062614,0,0,0,0,0,0,0,0,0,0
3136,1062631,0,0,0,0,0,0,0,0,0,0
3137,1062661,0,0,0,0,0,0,0,0,0,0
3138,1062677,0,0,0,0,0,0,0,0,0,0
3139,1062681,0,0,0,0,0,0,0,0,0,0
3140,1062689,0,0,0,0,0,0,0,0,0,0
3141,1062700,0,0,0,0,0,0,0,0,0,0
3142,1062731,0,0,0,0,0,0,0,0,0,0
3143,1062738,0,0,0,0,0,0,0,0,0,0
3144,1062752,0,0,0,0,0,0,0,0,0,0
3145,1062761,0,0,0,0,0,0,0,0,0,0
3146,1062834,0,0,0,0,0,0,0,0,0,0
3147,1062841,0,0,0,0,0,0,0,0,0,0
3148,1062850,0,0,0,0,0,0,0,0,0,0
3149,1062867,0,0,0,0,0,0,0,0,0,0
3150,1062872,0,0,0,0,0,0,0,0,0,0
3151,1062887,0,0,0,0,0,0,0,0,0,0
3152,1062888,0,0,0,0,0,0,0,0,0,0
3153,1062892,0,0,0,0,0,0,0,0,0,0
3154,1062895,0,0,0,0,0,0,0,0,0,0
3155,1062899,0,0,0,0,0,0,0,0,0,0
3156,1062902,0,0,0,0,0,0,0,0,0,0
3157,1062931,0,0,0,0,0,0,0,0,0,0
3158,1062934,0,0,0,0,0,0,0,0,0,0
3159,1062955,0,0,0,0,0,0,0,0,0,0
3160,1063002,0,0,0,0,0,0,0,0,0,0
3161,1063018,0,0,0,0,0,0,0,0,0,0
3162,1063031,0,0,0,0,0,0,0,0,0,0
3163,1063036,0,0,0,0,0,0,0,0,0,0
3164,1063042,0,0,0,0,0,0,0,0,0,0
3165,1063049,0,0,0,0,0,0,0,0,0,0
3166,1063064,0,0,0,0,0,0,0,0,0,0
3167,1063066,0,0,0,0,0,0,0,0,0,0
3168,1063070,0,0,0,0,0,0,0,0,0,0
3169,1063083,0,0,0,0,0,0,0,0,0,0
3170,1063085,0,0,0,0,0,0,0,0,0,0
3171,1063095,0,0,0,0,0,0,0,0,0,0
3172,1063099,0,0,0,0,0,0,0,0,0,0
3173,1063107,0,0,0,0,0,0,0,0,0,0
3174,1063108,0,0,0,0,0,0,0,0,0,0
3175,1063123,0,0,0,0,0,0,0,0,0,0
3176,1063127,0,0,0,0,0,0,0,0,0,0
3177,1063134,0,0,0,0,0,0,0,0,0,0
3178,1063150,0,0,0,0,0,0,0,0,0,0
3179,1063162,0,0,0,0,0,0,0,0,0,0
3180,1063165,0,0,0,0,0,0,0,0,0,0
3181,1063169,0,0,0,0,0,0,0,0,0,0
3182,1063174,0,0,0,0,0,0,0,0,0,0
3183,1063178,0,0,0,0,0,0,0,0,0,0
3184,1063182,0,0,0,0,0,0,0,0,0,0
3185,1063184,0,0,0,0,0,0,0,0,0,0
3186,1063187,0,0,0,0,0,0,0,0,0,0
3187,1063192,0,0,0,0,0,0,0,0,0,0
3188,1063197,0,0,0,0,0,0,0,0,0,0
3189,1063203,0,0,0,0,0,0,0,0,0,0
3190,1063211,0,0,0,0,0,0,0,0,0,0
3191,1063220,0,0,0,0,0,0,0,0,0,0
3192,1063234,0,0,0,0,0,0,0,0,0,0
3193,1063245,0,0,0,0,0,0,0,0,0,0
3194,1063258,0,0,0,0,0,0,0,0,0,0
3195,1063265,0,0,0,0,0,0,0,0,0,0
3196,1063276,0,0,0,0,0,0,0,0,0,0
3197,1063627,0,0,0,0,0,0,0,0,0,0
3198,1063633,0,0,0,0,0,0,0,0,0,0
3199,1063644,0,0,0,0,0,0,0,0,0,0
3200,1063648,0,0,0,0,0,0,0,0,0,0
3201,1063669,0,0,0,0,0,0,0,0,0,0
3202,1063684,0,0,0,0,0,0,0,0,0,0
3203,1063721,0,0,0,0,0,0,0,0,0,0
3204,1063734,0,0,0,0,0,0,0,0,0,0
3205,1063741,0,0,0,0,0,0,0,0,0,0
3206,1063755,0,0,0,0,0,0,0,0,0,0
3207,1063759,0,0,0,0,0,0,0,0,0,0
3208,1063767,0,0,0,0,0,0,0,0,0,0
3209,1063783,0,0,0,0,0,0,0,0,0,0
3210,1063798,0,0,0,0,0,0,0,0,0,0
3211,1063834,0,0,0,0,0,0,0,0,0,0
3212,1063844,0,0,0,0,0,0,0,0,0,0
3213,1063855,0,0,0,0,0,0,0,0,0,0
3214,1063869,0,0,0,0,0,0,0,0,0,0
3215,1063886,0,0,0,0,0,0,0,0,0,0
3216,1063893,0,0,0,0,0,0,0,0,0,0
3217,1063912,0,0,0,0,0,0,0,0,0,0
3218,1063916,0,0,0,0,0,0,0,0,0,0
3219,1063919,0,0,0,0,0,0,0,0,0,0
3220,1063951,0,0,0,0,0,0,0,0,0,0
3221,1063952,0,0,0,0,0,0,0,0,0,0
3222,1063967,0,0,0,0,0,0,0,0,0,0
3223,1063970,0,0,0,0,0,0,0,0,0,0
3224,1063980,0,0,0,0,0,0,0,0,0,0
3225,1063982,0,0,0,0,0,0,0,0,0,0
3226,1063996,0,0,0,0,0,0,0,0,0,0
3227,1064000,0,0,0,0,0,0,0,0,0,0
3228,1064003,0,0,0,0,0,0,0,0,0,0
3229,1064052,0,0,0,0,0,0,0,0,0,0
3230,1064089,0,0,0,0,0,0,0,0,0,0
3231,1064093,0,0,0,0,0,0,0,0,0,0
3232,1064102,0,0,0,0,0,0,0,0,0,0
3233,1064106,0,0,0,0,0,0,0,0,0,0
3234,1064113,0,0,0,0,0,0,0,0,0,0
3235,1064114,0,0,0,0,0,0,0,0,0,0
3236,1064125,0,0,0,0,0,0,0,0,0,0
3237,1064137,0,0,0,0,0,0,0,0,0,0
3238,1064155,0,0,0,0,0,0,0,0,0,0
3239,1064193,0,0,0,0,0,0,0,0,0,0
3240,1064198,0,0,0,0,0,0,0,0,0,0
3241,1064214,0,0,0,0,0,0,0,0,0,0
3242,1064252,0,0,0,0,0,0,0,0,0,0
3243,1064282,0,0,0,0,0,0,0,0,0,0
3244,1064301,0,0,0,0,0,0,0,0,0,0
3245,1064318,0,0,0,0,0,0,0,0,0,0
3246,1064323,0,0,0,0,0,0,0,0,0,0
3247,1064355,0,0,0,0,0,0,0,0,0,0
3248,1064360,0,0,0,0,0,0,0,0,0,0
3249,1064373,0,0,0,0,0,0,0,0,0,0
3250,1064380,0,0,0,0,0,0,0,0,0,0
3251,1064387,0,0,0,0,0,0,0,0,0,0
3252,1064390,0,0,0,0,0,0,0,0,0,0
3253,1064391,0,0,0,0,0,0,0,0,0,0
3254,1064459,0,0,0,0,0,0,0,0,0,0
3255,1064461,0,0,0,0,0,0,0,0,0,0
3256,1064465,0,0,0,0,0,0,0,0,0,0
3257,1064470,0,0,0,0,0,0,0,0,0,0
3258,1064476,0,0,0,0,0,0,0,0,0,0
3259,1064482,0,0,0,0,0,0,0,0,0,0
3260,1064489,0,0,0,0,0,0,0,0,0,0
3261,1064502,0,0,0,0,0,0,0,0,0,0
3262,1064513,0,0,0,0,0,0,0,0,0,0
3263,1064550,0,0,0,0,0,0,0,0,0,0
3264,1064561,0,0,0,0,0,0,0,0,0,0
3265,1064585,0,0,0,0,0,0,0,0,0,0
3266,1064595,0,0,0,0,0,0,0,0,0,0
3267,1064617,0,0,0,0,0,0,0,0,0,0
3268,1064619,0,0,0,0,0,0,0,0,0,0
3269,1064627,0,0,0,0,0,0,0,0,0,0
3270,1064639,0,0,0,0,0,0,0,0,0,0
3271,1064652,0,0,0,0,0,0,0,0,0,0
3272,1064683,0,0,0,0,0,0,0,0,0,0
3273,1064705,0,0,0,0,0,0,0,0,0,0
3274,1064719,0,0,0,0,0,0,0,0,0,0
3275,1064723,0,0,0,0,0,0,0,0,0,0
3276,1064788,0,0,0,0,0,0,0,0,0,0
3277,1064801,0,0,0,0,0,0,0,0,0,0
3278,1064841,0,0,0,0,0,0,0,0,0,0
3279,1064854,0,0,0,0,0,0,0,0,0,0
3280,1064861,0,0,0,0,0,0,0,0,0,0
3281,1064872,0,0,0,0,0,0,0,0,0,0
3282,1064874,0,0,0,0,0,0,0,0,0,0
3283,1064891,0,0,0,0,0,0,0,0,0,0
3284,1064920,0,0,0,0,0,0,0,0,0,0
3285,1064947,0,0,0,0,0,0,0,0,0,0
3286,1064952,0,0,0,0,0,0,0,0,0,0
3287,1064969,0,0,0,0,0,0,0,0,0,0
3288,1065005,0,0,0,0,0,0,0,0,0,0
3289,1065011,0,0,0,0,0,0,0,0,0,0
3290,1065035,0,0,0,0,0,0,0,0,0,0
3291,1065054,0,0,0,0,0,0,0,0,0,0
3292,1065059,0,0,0,0,0,0,0,0,0,0
3293,1065066,0,0,0,0,0,0,0,0,0,0
3294,1065071,0,0,0,0,0,0,0,0,0,0
3295,1065081,0,0,0,0,0,0,0,0,0,0
3296,1065084,0,0,0,0,0,0,0,0,0,0
3297,1065090,0,0,0,0,0,0,0,0,0,0
3298,1065091,0,0,0,0,0,0,0,0,0,0
3299,1065107,0,0,0,0,0,0,0,0,0,0
3300,1065108,0,0,0,0,0,0,0,0,0,0
3301,1065125,0,0,0,0,0,0,0,0,0,0
3302,1065138,0,0,0,0,0,0,0,0,0,0
3303,1065144,0,0,0,0,0,0,0,0,0,0
3304,1065152,0,0,0,0,0,0,0,0,0,0
3305,1065160,0,0,0,0,0,0,0,0,0,0
3306,1065167,0,0,0,0,0,0,0,0,0,0
3307,1065184,0,0,0,0,0,0,0,0,0,0
3308,1065186,0,0,0,0,0,0,0,0,0,0
3309,1065187,0,0,0,0,0,0,0,0,0,0
3310,1065199,0,0,0,0,0,0,0,0,0,0
3311,1065222,0,0,0,0,0,0,0,0,0,0
3312,1065233,0,0,0,0,0,0,0,0,0,0
3313,1065257,0,0,0,0,0,0,0,0,0,0
3314,1065259,0,0,0,0,0,0,0,0,0,0
3315,1065264,0,0,0,0,0,0,0,0,0,0
3316,1065274,0,0,0,0,0,0,0,0,0,0
3317,1065280,0,0,0,0,0,0,0,0,0,0
3318,1065294,0,0,0,0,0,0,0,0,0,0
3319,1065296,0,0,0,0,0,0,0,0,0,0
3320,1065305,0,0,0,0,0,0,0,0,0,0
3321,1065311,0,0,0,0,0,0,0,0,0,0
3322,1065312,0,0,0,0,0,0,0,0,0,0
3323,1065328,0,0,0,0,0,0,0,0,0,0
3324,1065330,0,0,0,0,0,0,0,0,0,0
3325,1065332,0,0,0,0,0,0,0,0,0,0
3326,1065337,0,0,0,0,0,0,0,0,0,0
3327,1065353,0,0,0,0,0,0,0,0,0,0
3328,1065355,0,0,0,0,0,0,0,0,0,0
3329,1065366,0,0,0,0,0,0,0,0,0,0
3330,1065372,0,0,0,0,0,0,0,0,0,0
3331,1065386,0,0,0,0,0,0,0,0,0,0
3332,1065387,0,0,0,0,0,0,0,0,0,0
3333,1065394,0,0,0,0,0,0,0,0,0,0
3334,1065410,0,0,0,0,0,0,0,0,0,0
3335,1065411,0,0,0,0,0,0,0,0,0,0
3336,1065419,0,0,0,0,0,0,0,0,0,0
3337,1065428,0,0,0,0,0,0,0,0,0,0
3338,1065433,0,0,0,0,0,0,0,0,0,0
3339,1065461,0,0,0,0,0,0,0,0,0,0
3340,1065462,0,0,0,0,0,0,0,0,0,0
3341,1065479,0,0,0,0,0,0,0,0,0,0
3342,1065487,0,0,0,0,0,0,0,0,0,0
3343,1065493,0,0,0,0,0,0,0,0,0,0
3344,1065500,0,0,0,0,0,0,0,0,0,0
3345,1065521,0,0,0,0,0,0,0,0,0,0
3346,1065531,0,0,0,0,0,0,0,0,0,0
3347,1065536,0,0,0,0,0,0,0,0,0,0
3348,1065537,0,0,0,0,0,0,0,0,0,0
3349,1065539,0,0,0,0,0,0,0,0,0,0
3350,1065547,0,0,0,0,0,0,0,0,0,0
3351,1065548,0,0,0,0,0,0,0,0,0,0
3352,1065551,0,0,0,0,0,0,0,0,0,0
3353,1065552,0,0,0,0,0,0,0,0,0,0
3354,1065560,0,0,0,0,0,0,0,0,0,0
3355,1065583,0,0,0,0,0,0,0,0,0,0
3356,1065611,0,0,0,0,0,0,0,0,0,0
3357,1065618,0,0,0,0,0,0,0,0,0,0
3358,1065624,0,0,0,0,0,0,0,0,0,0
3359,1065636,0,0,0,0,0,0,0,0,0,0
3360,1065642,0,0,0,0,0,0,0,0,0,0
3361,1065680,0,0,0,0,0,0,0,0,0,0
3362,1065685,0,0,0,0,0,0,0,0,0,0
3363,1065709,0,0,0,0,0,0,0,0,0,0
3364,1065710,0,0,0,0,0,0,0,0,0,0
3365,1065712,0,0,0,0,0,0,0,0,0,0
3366,1065715,0,0,0,0,0,0,0,0,0,0
3367,1065729,0,0,0,0,0,0,0,0,0,0
3368,1065732,0,0,0,0,0,0,0,0,0,0
3369,1065766,0,0,0,0,0,0,0,0,0,0
3370,1065784,0,0,0,0,0,0,0,0,0,0
3371,1065793,0,0,0,0,0,0,0,0,0,0
3372,1065814,0,0,0,0,0,0,0,0,0,0
3373,1065860,0,0,0,0,0,0,0,0,0,0
3374,1065879,0,0,0,0,0,0,0,0,0,0
3375,1065881,0,0,0,0,0,0,0,0,0,0
3376,1065884,0,0,0,0,0,0,0,0,0,0
3377,1065894,0,0,0,0,0,0,0,0,0,0
3378,1065911,0,0,0,0,0,0,0,0,0,0
3379,1065926,0,0,0,0,0,0,0,0,0,0
3380,1065939,0,0,0,0,0,0,0,0,0,0
3381,1065941,0,0,0,0,0,0,0,0,0,0
3382,1065954,0,0,0,0,0,0,0,0,0,0
3383,1065967,0,0,0,0,0,0,0,0,0,0
3384,1065969,0,0,0,0,0,0,0,0,0,0
3385,1065972,0,0,0,0,0,0,0,0,0,0
3386,1065982,0,0,0,0,0,0,0,0,0,0
3387,1065992,0,0,0,0,0,0,0,0,0,0
3388,1066006,0,0,0,0,0,0,0,0,0,0
3389,1066020,0,0,0,0,0,0,0,0,0,0
3390,1066035,0,0,0,0,0,0,0,0,0,0
3391,1066044,0,0,0,0,0,0,0,0,0,0
3392,1066061,0,0,0,0,0,0,0,0,0,0
3393,1066070,0,0,0,0,0,0,0,0,0,0
3394,1066075,0,0,0,0,0,0,0,0,0,0
3395,1066086,0,0,0,0,0,0,0,0,0,0
3396,1066087,0,0,0,0,0,0,0,0,0,0
3397,1066096,0,0,0,0,0,0,0,0,0,0
3398,1066102,0,0,0,0,0,0,0,0,0,0
3399,1066115,0,0,0,0,0,0,0,0,0,0
3400,1066153,0,0,0,0,0,0,0,0,0,0
3401,1066154,0,0,0,0,0,0,0,0,0,0
3402,1066163,0,0,0,0,0,0,0,0,0,0
3403,1066188,0,0,0,0,0,0,0,0,0,0
3404,1066199,0,0,0,0,0,0,0,0,0,0
3405,1066230,0,0,0,0,0,0,0,0,0,0
3406,1066235,0,0,0,0,0,0,0,0,0,0
3407,1066238,0,0,0,0,0,0,0,0,0,0
3408,1066254,0,0,0,0,0,0,0,0,0,0
3409,1066265,0,0,0,0,0,0,0,0,0,0
3410,1066278,0,0,0,0,0,0,0,0,0,0
3411,1066296,0,0,0,0,0,0,0,0,0,0
3412,1066326,0,0,0,0,0,0,0,0,0,0
3413,1066330,0,0,0,0,0,0,0,0,0,0
3414,1066336,0,0,0,0,0,0,0,0,0,0
3415,1066358,0,0,0,0,0,0,0,0,0,0
3416,1066402,0,0,0,0,0,0,0,0,0,0
3417,1066409,0,0,0,0,0,0,0,0,0,0
3418,1066421,0,0,0,0,0,0,0,0,0,0
3419,1066439,0,0,0,0,0,0,0,0,0,0
3420,1066443,0,0,0,0,0,0,0,0,0,0
3421,1066445,0,0,0,0,0,0,0,0,0,0
3422,1066463,0,0,0,0,0,0,0,0,0,0
3423,1066468,0,0,0,0,0,0,0,0,0,0
3424,1066474,0,0,0,0,0,0,0,0,0,0
3425,1066482,0,0,0,0,0,0,0,0,0,0
